5391,OTHER,git-watcher,https://github.com/demian85/git-watcher/commit/9d9fcd4567210720799e88e1c9ba13b42a104dd8,f51ea637a6ae1e4e119cc8c67c17c6c4dd41901a,9d9fcd4567210720799e88e1c9ba13b42a104dd8,'\'ClassNA\'','\'MethodNA\'',cluster99
17549,OTHER,shields,https://github.com/badges/shields/commit/dffbc3ab1ef7fceaf299b9db9d89aeff30301752,235b7df5db4d0881f7bd313f9c396e2aac31b5b3,dffbc3ab1ef7fceaf299b9db9d89aeff30301752,'\'ClassNA\'','\'MethodNA\'',cluster99
23435,OTHER,node-inspector,https://github.com/node-inspector/node-inspector/commit/d6d2ba81b197b54879cf1001e4b07081040a83e3,0e1ec59cda4a88b14e4e864f9347935903438562,d6d2ba81b197b54879cf1001e4b07081040a83e3,'\'ClassNA\'','\'MethodNA\'',cluster99
46204,OTHER,socket.io,https://github.com/Automattic/socket.io/commit/041b5655f9fa5146298e23f72f01461b4b8d1ca7,080676bf6e7f4bf847a5c5c019155354744930f2,041b5655f9fa5146298e23f72f01461b4b8d1ca7,'\'ClassNA\'','\'MethodNA\'',cluster99
53889,OTHER,hapi,https://github.com/hapijs/hapi/commit/0f7af21e92d0d105a9534d25aa6180df63eef9e1,019732d5a2fb023ff988e6a051928bdddd90bc78,0f7af21e92d0d105a9534d25aa6180df63eef9e1,'\'ClassNA\'','\'MethodNA\'',cluster99
59493,BUG_FIX,ejs,https://github.com/mde/ejs/commit/6c41e0504c549055b5bd6b990619395e7554bc34,42dfd2a0ddb10db1fbc3820a57e50de039cba32d,6c41e0504c549055b5bd6b990619395e7554bc34,'\'ClassNA\'','\'MethodNA\'',cluster99
62538,BUG_FIX,node-mongodb-native,https://github.com/mongodb/node-mongodb-native/commit/550bb590d8886b1e258db961ff935205c7973fca,03f7c9f51154032228ac3789428d284095b3d369,550bb590d8886b1e258db961ff935205c7973fca,'\'ClassNA\'','\'MethodNA\'',cluster99
74346,OTHER,react,https://github.com/facebook/react/commit/8a837cbd3fa99d2845656f7ab0c49b7d0234c855,06568114f3a23c5509809633a4e5e4f3b90a531a,8a837cbd3fa99d2845656f7ab0c49b7d0234c855,'\'ClassNA\'','\'MethodNA\'',cluster99
76366,OTHER,react,https://github.com/facebook/react/commit/6858c7120c333cb15f9973e27456e830a0083941,d6c062b213d3ed71896ed02ce3d83b5e1991767f,6858c7120c333cb15f9973e27456e830a0083941,'\'ClassNA\'','\'MethodNA\'',cluster99
89112,OTHER,npm,https://github.com/npm/npm/commit/24663af147912749219ad24c1c25e4c956f091c9,afe8d4e06d0ec3d998c163ad14779db8e4901ef2,24663af147912749219ad24c1c25e4c956f091c9,'\'ClassNA\'','\'MethodNA\'',cluster99
95802,BUG_FIX,node-mongodb-native,https://github.com/mongodb/node-mongodb-native/commit/b4d4735acfc2956d5b54a3b54e41b44553d66ff8,9f9815cde72bcfbd7bb106a696e8807c8cbec4fc,b4d4735acfc2956d5b54a3b54e41b44553d66ff8,'\'ClassNA\'','\'MethodNA\'',cluster99
96514,OTHER,jquery,https://github.com/jquery/jquery/commit/11c26b3cc9bf84f93d34f45056d29a446baeb6c9,515c56f9c6394a4ddadf29c55867f71dec6dcdb7,11c26b3cc9bf84f93d34f45056d29a446baeb6c9,'\'ClassNA\'','\'MethodNA\'',cluster99
98950,OTHER,hapi,https://github.com/hapijs/hapi/commit/5197ee726071c18dcbbfa43818d43a603888c8aa,202872d8951a1764a816ad4fd9b92ae9ed5927d4,5197ee726071c18dcbbfa43818d43a603888c8aa,'\'ClassNA\'','\'MethodNA\'',cluster99
