13790,OTHER,KiwiIRC,https://github.com/prawnsalad/KiwiIRC/commit/099a07644058db6dc0adfc72ed275bedb4b6970a,45f5e4065d05c73add23c64470d9e912fc53ebab,099a07644058db6dc0adfc72ed275bedb4b6970a,'\'ClassNA\'','\'MethodNA\'',cluster139
17097,OTHER,KiwiIRC,https://github.com/prawnsalad/KiwiIRC/commit/bceb5db6ff157554846008f39b0538c5bddf7fd0,cc54c0a1cdd40941c0782dd50210cd48251ec9dd,bceb5db6ff157554846008f39b0538c5bddf7fd0,'\'ClassNA\'','\'MethodNA\'',cluster139
18448,OTHER,node-inspector,https://github.com/node-inspector/node-inspector/commit/28b1c02a179b659eb02d33f79c8aa3a90bf7494a,dafab27c289ae7d52477ee7dfbe1d2118000dc2d,28b1c02a179b659eb02d33f79c8aa3a90bf7494a,'\'ClassNA\'','\'MethodNA\'',cluster139
19367,OTHER,KiwiIRC,https://github.com/prawnsalad/KiwiIRC/commit/70e6f6988a34b7f9c2c4066afca78f49bab4a85b,cdb6781d6935081629306ead11d8e3164bda27da,70e6f6988a34b7f9c2c4066afca78f49bab4a85b,'\'ClassNA\'','\'MethodNA\'',cluster139
22812,OTHER,KiwiIRC,https://github.com/prawnsalad/KiwiIRC/commit/a1629e091294ffef0aef5742a767ee74012598d3,8913f3eacdc639b6cb1648621ad671f09fbbc9ae,a1629e091294ffef0aef5742a767ee74012598d3,'\'ClassNA\'','\'MethodNA\'',cluster139
27373,OTHER,superagent,https://github.com/visionmedia/superagent/commit/32fc3ec00db752c07f150fb297791383e0bc8125,b88a460f96c21978929187ae591944a01afdd2bd,32fc3ec00db752c07f150fb297791383e0bc8125,'\'ClassNA\'','\'MethodNA\'',cluster139
31660,BUG_FIX,generator,https://github.com/yeoman/generator/commit/959c5047581a39693cb24210aa586b8c2e77fecc,7631378216bb5b3bfe8bb06c4c0d6aa6055bb56c,959c5047581a39693cb24210aa586b8c2e77fecc,'\'ClassNA\'','\'MethodNA\'',cluster139
37445,OTHER,grunt,https://github.com/gruntjs/grunt/commit/2f63e53b59a5e9a7d217ff21d5a928d8476b7947,d934dac6ad825da2e112fc2cfd0401b8c58b4c75,2f63e53b59a5e9a7d217ff21d5a928d8476b7947,'\'ClassNA\'','\'MethodNA\'',cluster139
41714,BUG_FIX,socket.io,https://github.com/Automattic/socket.io/commit/8cab86af1c3539255038f7815d842926fe307203,a9929c916f654f436d3d33fd596c7c69a8661ee6,8cab86af1c3539255038f7815d842926fe307203,'\'ClassNA\'','\'MethodNA\'',cluster139
70310,OTHER,sails,https://github.com/balderdashy/sails/commit/51e59baea6295f806122d4722ed699c923088944,2acc74ebe1b8242b0080469837e7b3c1344edd26,51e59baea6295f806122d4722ed699c923088944,'\'ClassNA\'','\'MethodNA\'',cluster139
