12448,OTHER,KiwiIRC,https://github.com/prawnsalad/KiwiIRC/commit/514955a30900c78f62f59cba55dea9f415a333d5,f26a988acb73f34a4f2e3bcbe0f209318b53be08,514955a30900c78f62f59cba55dea9f415a333d5,'\'ClassNA\'','\'MethodNA\'',cluster55
25179,OTHER,node_redis,https://github.com/mranney/node_redis/commit/8b5d55fecd70d8985f8de237718f0eb70680f0b2,4e24f24e864f33665d56688ee47577e839606a7d,8b5d55fecd70d8985f8de237718f0eb70680f0b2,'\'ClassNA\'','\'MethodNA\'',cluster55
38005,OTHER,karma,https://github.com/karma-runner/karma/commit/8454898c5e2b56cb81f0c808153b5f82cfac62a4,7213877f3542a4c65d91d2dbde6633b928aba049,8454898c5e2b56cb81f0c808153b5f82cfac62a4,'\'ClassNA\'','\'MethodNA\'',cluster55
38206,BUG_FIX,karma,https://github.com/karma-runner/karma/commit/53978c42f10088fb29d09597817c5dde58aeb32b,033b882a1a2be7d0148cc2366ffbf3c74bcb5d3f,53978c42f10088fb29d09597817c5dde58aeb32b,'\'ClassNA\'','\'MethodNA\'',cluster55
47139,BUG_FIX,socket.io,https://github.com/Automattic/socket.io/commit/cddae4226c7d119325c2621f00fa5a6d92df1e29,1a3fc57ba4e37309b80b682f0fc21d3d49dadf3f,cddae4226c7d119325c2621f00fa5a6d92df1e29,'\'ClassNA\'','\'MethodNA\'',cluster55
48605,BUG_FIX,handlebars.js,https://github.com/wycats/handlebars.js/commit/8a1dd118af299ff02e15249c5413508f99efbc4c,a74794ba8d12f1f649e57b1e41c2a84208e811c2,8a1dd118af299ff02e15249c5413508f99efbc4c,'\'ClassNA\'','\'MethodNA\'',cluster55
55367,OTHER,pm2,https://github.com/Unitech/pm2/commit/ee2184561da8f0f7134bd1a6c113f033fab8298b,802f90d62f596e7fe97fc84f863ba2e87cef0bda,ee2184561da8f0f7134bd1a6c113f033fab8298b,'\'ClassNA\'','\'MethodNA\'',cluster55
66138,OTHER,pm2,https://github.com/Unitech/pm2/commit/7d92ca455bf1f927677dee7b51440862873a802f,67ee844669522437b4c61e371d192ea44fee33c3,7d92ca455bf1f927677dee7b51440862873a802f,'\'ClassNA\'','\'MethodNA\'',cluster55
80348,OTHER,sails,https://github.com/balderdashy/sails/commit/65eb50d873cf0a255f75794d59a98fd1a52aebbe,1d15206faf8fdcbd93cabdb28e520f4db50af853,65eb50d873cf0a255f75794d59a98fd1a52aebbe,'\'ClassNA\'','\'MethodNA\'',cluster55
80523,OTHER,sails,https://github.com/balderdashy/sails/commit/c58a94a24256077ec3e21c1945c8831541a4a8b9,e1b9da2a7a3bc89b2c4aeeb0afab1accfbac5f9d,c58a94a24256077ec3e21c1945c8831541a4a8b9,'\'ClassNA\'','\'MethodNA\'',cluster55
83014,BUG_FIX,sails,https://github.com/balderdashy/sails/commit/9d0820a0c834b0139becf5142af6274ed63c3c5f,0e1bef07743358818ab7aa4298e1c69d9fdbbaba,9d0820a0c834b0139becf5142af6274ed63c3c5f,'\'ClassNA\'','\'MethodNA\'',cluster55
95034,OTHER,tagspaces,https://github.com/tagspaces/tagspaces/commit/3bc6b8e0794320db01c9dc006362d7778f147489,c627fb1fef10745dbeb59fbf098b1df18e4dfb63,3bc6b8e0794320db01c9dc006362d7778f147489,'\'ClassNA\'','\'MethodNA\'',cluster55
103111,BUG_FIX,mongoose,https://github.com/Automattic/mongoose/commit/c575d20f19a95cdc1d940510fa7d6aa461c58698,a50a8c10dd0774af4197d7c88c0aad56b39367aa,c575d20f19a95cdc1d940510fa7d6aa461c58698,'\'ClassNA\'','\'MethodNA\'',cluster55
